date,open,high,low,close,volume
2024-10-24 16:01:40.458226,170.25,170.61,168.04,168.45,37869471
2024-10-25 16:01:40.458226,170.78,174.11,168.69,172.09,11958282
2024-10-28 16:01:40.458226,168.68,170.82,166.19,167.12,33227350
2024-10-29 16:01:40.458226,165.43,166.67,164.49,166.29,35725415
2024-10-30 16:01:40.458226,166.25,168.16,162.87,166.31,12506313
2024-10-31 16:01:40.458226,173.47,174.83,169.81,174.0,32828876
2024-11-01 16:01:40.458226,176.17,179.9,174.25,174.47,42707690
2024-11-04 16:01:40.458226,175.0,176.68,173.84,176.16,27352788
2024-11-05 16:01:40.458226,176.41,178.03,174.55,176.51,38589395
2024-11-06 16:01:40.458226,168.02,170.32,166.36,170.08,58548488
2024-11-07 16:01:40.458226,170.91,170.94,167.32,169.87,8511218
2024-11-08 16:01:40.458226,173.77,176.76,172.17,172.82,83274708
2024-11-11 16:01:40.458226,169.24,172.55,167.88,170.19,29633363
2024-11-12 16:01:40.458226,169.49,170.41,168.71,169.15,11891991
2024-11-13 16:01:40.458226,165.27,166.44,163.3,165.22,75146918
2024-11-14 16:01:40.458226,171.38,172.2,169.62,170.03,61206977
2024-11-15 16:01:40.458226,171.77,173.29,169.02,171.66,11507683
2024-11-18 16:01:40.458226,177.76,178.83,177.33,177.62,40073857
2024-11-19 16:01:40.458226,172.32,173.69,171.31,172.18,87628432
2024-11-20 16:01:40.458226,168.0,169.18,167.1,168.5,6388029
2024-11-21 16:01:40.458226,171.07,171.3,166.3,170.4,74713442
2024-11-22 16:01:40.458226,179.12,180.49,178.41,178.95,58276894
2024-11-25 16:01:40.458226,178.26,181.22,175.98,178.23,87089827
2024-11-26 16:01:40.458226,177.48,179.88,176.18,177.69,90334613
2024-11-27 16:01:40.458226,173.26,173.29,171.98,173.13,24794592
2024-11-28 16:01:40.458226,172.32,177.98,171.76,173.83,44536209
2024-11-29 16:01:40.458226,176.44,177.48,175.68,177.01,38743904
2024-12-02 16:01:40.458226,183.0,185.79,179.44,181.77,22088375
2024-12-03 16:01:40.458226,179.35,181.45,177.38,180.99,91992558
2024-12-04 16:01:40.458226,176.2,178.9,175.86,177.38,89444948
2024-12-05 16:01:40.458226,175.71,178.46,174.31,177.4,38787971
2024-12-06 16:01:40.458226,178.25,178.99,177.09,177.42,14210623
2024-12-09 16:01:40.458226,183.19,183.81,181.5,182.95,17449495
2024-12-10 16:01:40.458226,189.0,189.69,187.03,189.45,75673262
2024-12-11 16:01:40.458226,186.6,188.23,186.53,187.27,78741009
2024-12-12 16:01:40.458226,194.6,195.11,190.88,194.65,46527730
2024-12-13 16:01:40.458226,201.95,201.98,200.17,200.87,19369092
2024-12-16 16:01:40.458226,200.58,201.69,200.22,200.51,37417528
2024-12-17 16:01:40.458226,205.77,209.05,203.9,205.23,8973536
2024-12-18 16:01:40.458226,201.28,203.55,199.13,200.85,97955181
2024-12-19 16:01:40.458226,197.2,197.28,192.95,195.89,59277592
2024-12-20 16:01:40.458226,203.26,205.33,201.16,202.7,90145722
2024-12-23 16:01:40.458226,203.81,205.24,202.29,203.13,50681112
2024-12-24 16:01:40.458226,203.64,207.16,201.99,203.37,82857658
2024-12-25 16:01:40.458226,202.2,204.97,200.65,203.54,85748720
2024-12-26 16:01:40.458226,198.14,199.48,196.93,199.43,50544848
2024-12-27 16:01:40.458226,194.38,195.59,192.33,193.87,6636522
2024-12-30 16:01:40.458226,189.78,191.42,188.3,189.43,47715387
2024-12-31 16:01:40.458226,193.91,195.93,191.21,193.19,58214764
2025-01-01 16:01:40.458226,196.94,197.64,196.89,197.41,60804914
2025-01-02 16:01:40.458226,205.35,205.89,202.11,204.65,94877824
2025-01-03 16:01:40.458226,196.94,198.42,193.86,197.85,86343035
2025-01-06 16:01:40.458226,195.62,197.18,194.17,196.97,21922294
2025-01-07 16:01:40.458226,201.5,201.67,198.35,200.66,14786916
2025-01-08 16:01:40.458226,197.5,198.84,197.32,198.45,79970704
2025-01-09 16:01:40.458226,201.55,203.9,196.8,198.07,62456960
2025-01-10 16:01:40.458226,199.74,201.03,194.68,198.43,76550522
2025-01-13 16:01:40.458226,194.22,200.92,191.48,195.82,22554913
2025-01-14 16:01:40.458226,192.76,193.29,191.83,192.78,7871685
2025-01-15 16:01:40.458226,195.99,198.79,194.0,195.4,77885916
2025-01-16 16:01:40.458226,191.02,191.82,189.26,190.3,47629791
2025-01-17 16:01:40.458226,189.14,190.77,188.09,189.41,82523003
2025-01-20 16:01:40.458226,189.37,192.61,187.88,188.45,20586721
2025-01-21 16:01:40.458226,191.11,191.38,189.49,191.04,1945718
2025-01-22 16:01:40.458226,194.39,196.32,193.3,195.31,43225864
2025-01-23 16:01:40.458226,195.77,197.29,194.19,195.32,95603247
2025-01-24 16:01:40.458226,191.81,193.92,190.54,191.1,29860453
2025-01-27 16:01:40.458226,186.14,188.26,185.3,186.43,51023116
2025-01-28 16:01:40.458226,188.63,190.16,186.68,188.95,9933737
2025-01-29 16:01:40.458226,185.4,187.29,185.16,185.47,14668071
2025-01-30 16:01:40.458226,181.16,181.31,180.57,180.76,21639837
2025-01-31 16:01:40.458226,171.65,173.0,171.18,172.47,95239097
2025-02-03 16:01:40.458226,173.77,175.18,173.3,173.36,56811728
2025-02-04 16:01:40.458226,169.2,171.84,166.39,170.44,28095055
2025-02-05 16:01:40.458226,165.95,166.46,163.53,165.49,90350566
2025-02-06 16:01:40.458226,166.26,166.9,165.56,166.23,66656932
2025-02-07 16:01:40.458226,169.59,170.24,167.06,169.3,99394698
2025-02-10 16:01:40.458226,170.47,171.78,168.16,169.51,55503473
2025-02-11 16:01:40.458226,164.12,165.58,162.9,165.34,98346463
2025-02-12 16:01:40.458226,159.51,160.67,157.64,160.37,30634694
2025-02-13 16:01:40.458226,158.27,162.19,156.18,156.41,83506246
2025-02-14 16:01:40.458226,160.72,163.94,158.72,160.88,45236789
2025-02-17 16:01:40.458226,165.3,165.56,163.95,165.47,90705948
2025-02-18 16:01:40.458226,163.97,167.16,163.11,163.67,45385225
2025-02-19 16:01:40.458226,166.43,167.07,163.78,166.24,46164255
2025-02-20 16:01:40.458226,171.94,172.91,171.23,172.47,10497126
2025-02-21 16:01:40.458226,172.8,173.28,171.69,172.1,53455992
2025-02-24 16:01:40.458226,171.35,172.31,170.34,171.47,78392072
2025-02-25 16:01:40.458226,172.39,175.63,171.12,172.0,89442740
2025-02-26 16:01:40.458226,172.78,176.63,172.48,173.55,3166688
2025-02-27 16:01:40.458226,174.12,175.24,172.94,173.64,31598866
2025-02-28 16:01:40.458226,176.22,178.31,175.95,176.38,76040161
2025-03-03 16:01:40.458226,174.42,176.2,171.59,173.92,51892823
2025-03-04 16:01:40.458226,173.49,174.99,172.88,173.43,75864618
2025-03-05 16:01:40.458226,179.32,180.5,177.78,178.64,28329327
2025-03-06 16:01:40.458226,178.38,182.97,177.08,178.62,65501057
2025-03-07 16:01:40.458226,174.91,176.08,171.68,173.22,97016822
2025-03-10 16:01:40.458226,169.01,169.93,167.21,168.32,15997752
2025-03-11 16:01:40.458226,172.04,173.46,170.1,171.81,47539436
2025-03-12 16:01:40.458226,171.98,172.46,171.41,171.66,15426089
2025-03-13 16:01:40.458226,166.65,168.5,166.55,168.02,50969709
2025-03-14 16:01:40.458226,171.59,171.64,169.06,170.81,97207429
2025-03-17 16:01:40.458226,170.26,172.4,167.67,170.19,55199664
2025-03-18 16:01:40.458226,181.0,182.45,180.85,181.76,99907241
2025-03-19 16:01:40.458226,179.29,183.47,179.18,179.72,8788222
2025-03-20 16:01:40.458226,182.93,183.75,181.6,183.23,53834152
2025-03-21 16:01:40.458226,182.54,184.03,179.43,182.52,45093922
2025-03-24 16:01:40.458226,185.48,186.11,184.89,185.39,67764439
2025-03-25 16:01:40.458226,184.64,186.36,183.44,185.27,11471910
2025-03-26 16:01:40.458226,178.42,179.2,176.1,178.45,25335420
2025-03-27 16:01:40.458226,171.33,172.04,170.01,170.91,9729767
2025-03-28 16:01:40.458226,174.32,175.28,172.83,173.17,81896051
2025-03-31 16:01:40.458226,170.78,171.91,167.75,170.23,2689748
2025-04-01 16:01:40.458226,168.98,169.91,168.25,168.55,87314410
2025-04-02 16:01:40.458226,172.09,172.69,171.71,171.88,52169573
2025-04-03 16:01:40.458226,176.95,178.01,176.4,177.27,87478927
2025-04-04 16:01:40.458226,176.29,181.67,175.99,176.5,49238511
2025-04-07 16:01:40.458226,178.72,180.7,177.59,179.93,94343913
2025-04-08 16:01:40.458226,176.2,176.39,174.1,176.12,46668732
2025-04-09 16:01:40.458226,179.09,182.27,174.49,178.19,2648733
2025-04-10 16:01:40.458226,177.37,178.2,174.79,176.49,85761732
2025-04-11 16:01:40.458226,173.5,174.53,171.97,173.53,57166334
2025-04-14 16:01:40.458226,171.78,173.53,170.84,172.5,57281121
2025-04-15 16:01:40.458226,173.94,174.92,171.34,173.35,96531943
2025-04-16 16:01:40.458226,170.86,172.26,168.84,169.97,29595459
2025-04-17 16:01:40.458226,169.41,169.94,166.89,168.14,36417369
2025-04-18 16:01:40.458226,165.54,168.34,165.45,166.73,13564617
2025-04-21 16:01:40.458226,170.58,171.35,167.66,170.03,11163911
2025-04-22 16:01:40.458226,167.32,167.69,165.72,166.28,59644797
2025-04-23 16:01:40.458226,155.22,158.37,154.26,156.96,80639498
2025-04-24 16:01:40.458226,154.0,154.33,151.37,154.29,3685831
2025-04-25 16:01:40.458226,152.03,153.3,151.24,152.52,37906772
2025-04-28 16:01:40.458226,162.85,165.05,160.56,162.03,21676725
2025-04-29 16:01:40.458226,166.24,167.68,162.37,165.38,74582885
2025-04-30 16:01:40.458226,165.59,165.99,164.37,164.71,40513610
2025-05-01 16:01:40.458226,169.36,171.61,167.5,168.02,87414673
2025-05-02 16:01:40.458226,164.08,164.33,159.89,163.95,38305106
2025-05-05 16:01:40.458226,163.12,164.43,162.04,164.38,59106030
2025-05-06 16:01:40.458226,166.4,167.27,165.84,166.16,73464446
2025-05-07 16:01:40.458226,167.09,170.07,166.6,167.33,15164227
2025-05-08 16:01:40.458226,165.3,166.75,163.7,164.16,47259811
2025-05-09 16:01:40.458226,160.76,162.59,159.33,160.49,79242574
2025-05-12 16:01:40.458226,161.69,163.88,160.05,160.98,55779645
2025-05-13 16:01:40.458226,161.39,162.38,155.3,161.64,15738557
2025-05-14 16:01:40.458226,156.7,157.41,155.13,157.09,62728280
2025-05-15 16:01:40.458226,150.95,153.44,150.75,152.21,22932401
2025-05-16 16:01:40.458226,142.67,144.58,141.55,143.71,94850340
2025-05-19 16:01:40.458226,141.93,141.97,140.89,141.34,51940438
2025-05-20 16:01:40.458226,145.45,146.71,144.06,145.6,24760297
2025-05-21 16:01:40.458226,143.65,144.96,141.49,144.28,77778885
2025-05-22 16:01:40.458226,141.65,143.71,141.02,141.71,40179991
2025-05-23 16:01:40.458226,140.75,142.32,139.31,141.14,72669968
2025-05-26 16:01:40.458226,141.79,143.53,141.31,143.09,42127076
2025-05-27 16:01:40.458226,143.8,148.01,141.88,144.69,55068378
2025-05-28 16:01:40.458226,144.78,146.0,141.69,145.3,38908505
2025-05-29 16:01:40.458226,149.24,150.6,147.81,148.55,70287375
2025-05-30 16:01:40.458226,150.46,151.41,150.35,150.61,34606932
2025-06-02 16:01:40.458226,143.36,145.24,141.03,144.68,86470993
2025-06-03 16:01:40.458226,145.64,147.31,144.59,146.41,32855580
2025-06-04 16:01:40.458226,152.72,153.77,151.1,151.36,49742070
2025-06-05 16:01:40.458226,155.46,156.14,153.33,156.11,95991661
2025-06-06 16:01:40.458226,157.3,158.82,154.56,155.91,48269868
2025-06-09 16:01:40.458226,155.75,156.82,153.5,156.13,54134183
2025-06-10 16:01:40.458226,150.43,153.2,150.4,151.92,24742595
2025-06-11 16:01:40.458226,154.94,156.61,154.32,155.33,86809621
2025-06-12 16:01:40.458226,157.98,160.18,155.24,156.61,59261662
2025-06-13 16:01:40.458226,156.22,157.04,153.3,156.76,2560741
2025-06-16 16:01:40.458226,156.96,157.44,155.28,156.86,53456312
2025-06-17 16:01:40.458226,151.92,152.67,150.22,152.29,11009651
2025-06-18 16:01:40.458226,154.41,156.02,151.78,152.48,90509446
2025-06-19 16:01:40.458226,159.36,163.82,158.65,159.52,70056718
2025-06-20 16:01:40.458226,154.31,156.23,151.81,155.2,16815015
2025-06-23 16:01:40.458226,157.8,158.56,156.74,157.66,54131006
2025-06-24 16:01:40.458226,157.41,158.01,155.0,157.13,62862851
2025-06-25 16:01:40.458226,154.58,157.44,153.72,154.54,99521732
2025-06-26 16:01:40.458226,163.47,164.11,162.86,163.19,10426212
2025-06-27 16:01:40.458226,162.09,163.13,162.08,162.55,17001142
2025-06-30 16:01:40.458226,161.34,161.98,158.8,161.76,68712151
2025-07-01 16:01:40.458226,162.05,162.82,159.37,161.48,50921540
2025-07-02 16:01:40.458226,160.47,161.09,158.77,161.04,66484399
2025-07-03 16:01:40.458226,157.25,158.57,157.13,158.13,64320003
2025-07-04 16:01:40.458226,156.03,158.35,153.5,156.07,94587433
2025-07-07 16:01:40.458226,161.88,164.92,161.17,161.55,8128435
2025-07-08 16:01:40.458226,167.39,170.3,166.39,167.85,19493828
2025-07-09 16:01:40.458226,162.08,163.25,161.54,161.68,79801560
2025-07-10 16:01:40.458226,165.85,169.13,163.75,165.99,74504290
2025-07-11 16:01:40.458226,162.61,163.24,162.37,163.21,26858342
2025-07-14 16:01:40.458226,165.8,166.03,162.98,164.43,40989489
2025-07-15 16:01:40.458226,167.81,169.05,166.77,167.25,82604174
2025-07-16 16:01:40.458226,169.02,170.61,167.57,169.27,10170988
2025-07-17 16:01:40.458226,170.88,174.0,169.88,170.64,9246210
2025-07-18 16:01:40.458226,171.96,175.26,169.79,171.46,9579205
