date,open,high,low,close,volume
2024-10-24 16:01:40.124330,29.96,30.1,29.68,29.86,80027674
2024-10-25 16:01:40.124330,29.55,29.66,29.23,29.37,51340446
2024-10-28 16:01:40.124330,30.33,30.35,30.13,30.29,22652023
2024-10-29 16:01:40.124330,30.88,31.07,30.61,30.93,73777707
2024-10-30 16:01:40.124330,31.73,32.23,31.35,31.76,42662694
2024-10-31 16:01:40.124330,31.67,32.33,31.27,31.7,21677491
2024-11-01 16:01:40.124330,33.35,33.46,32.72,33.05,65616968
2024-11-04 16:01:40.124330,31.87,32.16,31.71,32.11,13210878
2024-11-05 16:01:40.124330,31.45,32.04,31.31,31.73,42148264
2024-11-06 16:01:40.124330,31.74,32.13,31.53,32.01,89614087
2024-11-07 16:01:40.124330,32.71,32.93,32.6,32.86,70086029
2024-11-08 16:01:40.124330,33.46,33.88,33.22,33.35,21331168
2024-11-11 16:01:40.124330,33.42,33.71,33.13,33.29,55089302
2024-11-12 16:01:40.124330,32.85,33.58,32.79,32.95,26156918
2024-11-13 16:01:40.124330,33.82,33.99,33.34,33.82,54934667
2024-11-14 16:01:40.124330,34.22,34.89,33.94,34.41,92627448
2024-11-15 16:01:40.124330,33.59,34.15,33.44,33.76,9059777
2024-11-18 16:01:40.124330,33.2,33.23,32.89,33.1,28205260
2024-11-19 16:01:40.124330,32.88,33.04,32.22,32.71,89096643
2024-11-20 16:01:40.124330,32.16,32.43,31.76,32.24,24352915
2024-11-21 16:01:40.124330,33.25,33.45,32.42,32.98,86075377
2024-11-22 16:01:40.124330,33.47,33.77,33.31,33.31,56703922
2024-11-25 16:01:40.124330,34.0,34.22,33.7,33.73,2013295
2024-11-26 16:01:40.124330,33.83,34.01,33.59,33.88,8661434
2024-11-27 16:01:40.124330,34.33,34.61,33.88,34.07,56848477
2024-11-28 16:01:40.124330,33.27,33.27,32.9,32.91,16983239
2024-11-29 16:01:40.124330,33.43,33.99,33.08,33.5,77589195
2024-12-02 16:01:40.124330,33.07,33.4,32.84,33.09,97543272
2024-12-03 16:01:40.124330,32.92,33.09,32.85,33.08,98694693
2024-12-04 16:01:40.124330,32.55,32.75,32.16,32.74,76866393
2024-12-05 16:01:40.124330,32.67,32.88,32.65,32.85,94945393
2024-12-06 16:01:40.124330,33.14,33.83,32.66,33.28,59156289
2024-12-09 16:01:40.124330,32.6,33.09,32.19,32.55,36252022
2024-12-10 16:01:40.124330,32.62,33.19,32.06,32.74,84848831
2024-12-11 16:01:40.124330,32.47,32.5,31.84,32.43,92500647
2024-12-12 16:01:40.124330,33.44,33.81,33.32,33.4,79123773
2024-12-13 16:01:40.124330,32.52,32.6,32.25,32.59,61749918
2024-12-16 16:01:40.124330,31.88,31.99,31.17,31.89,83050896
2024-12-17 16:01:40.124330,31.56,31.9,31.5,31.64,61476120
2024-12-18 16:01:40.124330,30.96,31.11,30.89,31.01,26462332
2024-12-19 16:01:40.124330,30.74,31.18,30.73,30.86,72647711
2024-12-20 16:01:40.124330,30.53,30.69,30.19,30.51,44481867
2024-12-23 16:01:40.124330,30.49,30.77,30.36,30.58,27987760
2024-12-24 16:01:40.124330,31.09,31.44,30.91,31.28,70720076
2024-12-25 16:01:40.124330,31.43,31.6,30.98,31.33,36875986
2024-12-26 16:01:40.124330,31.55,31.77,31.31,31.45,72870379
2024-12-27 16:01:40.124330,30.91,31.0,30.24,30.73,79830168
2024-12-30 16:01:40.124330,30.49,31.28,30.01,30.65,30861982
2024-12-31 16:01:40.124330,30.3,30.9,30.24,30.37,93191012
