date,open,high,low,close,volume
2024-10-24 16:01:40.565171,252.37,252.45,247.8,252.2,13293280
2024-10-25 16:01:40.565171,251.03,255.29,247.78,253.02,79822625
2024-10-28 16:01:40.565171,249.92,253.08,245.15,249.23,48926025
2024-10-29 16:01:40.565171,248.56,248.86,245.97,247.97,84108768
2024-10-30 16:01:40.565171,246.05,249.67,243.64,246.49,79200491
2024-10-31 16:01:40.565171,243.76,247.02,243.07,244.4,56861066
2024-11-01 16:01:40.565171,249.29,251.85,247.38,247.94,12033722
2024-11-04 16:01:40.565171,244.17,247.12,240.08,245.97,64158489
2024-11-05 16:01:40.565171,250.54,253.28,247.43,250.74,66185188
2024-11-06 16:01:40.565171,257.6,258.89,253.68,257.76,23897788
2024-11-07 16:01:40.565171,256.42,260.58,255.28,258.83,37341174
2024-11-08 16:01:40.565171,263.91,264.84,260.87,264.16,7501096
2024-11-11 16:01:40.565171,271.43,277.64,269.63,272.64,4309299
2024-11-12 16:01:40.565171,262.37,266.54,261.94,264.73,21139006
2024-11-13 16:01:40.565171,260.38,260.87,258.2,259.25,12117436
2024-11-14 16:01:40.565171,259.77,263.18,254.46,258.99,46870072
2024-11-15 16:01:40.565171,252.55,254.2,250.39,251.07,65166540
2024-11-18 16:01:40.565171,257.11,257.62,255.79,256.05,41484696
2024-11-19 16:01:40.565171,244.87,248.01,242.6,244.39,31891908
2024-11-20 16:01:40.565171,246.2,249.32,245.49,246.72,44401021
2024-11-21 16:01:40.565171,246.71,250.75,245.44,247.66,67811279
2024-11-22 16:01:40.565171,252.28,255.49,248.41,250.9,66721003
2024-11-25 16:01:40.565171,263.62,266.4,261.66,262.91,23068241
2024-11-26 16:01:40.565171,254.07,256.25,251.93,255.96,34209368
2024-11-27 16:01:40.565171,247.56,249.14,244.08,246.32,82509685
2024-11-28 16:01:40.565171,244.46,246.0,240.61,244.17,65189753
2024-11-29 16:01:40.565171,250.24,256.65,247.53,251.57,1210250
2024-12-02 16:01:40.565171,255.27,255.71,253.18,254.01,15278459
2024-12-03 16:01:40.565171,266.14,272.38,262.73,263.62,43778617
2024-12-04 16:01:40.565171,267.18,272.21,266.46,267.76,58393731
2024-12-05 16:01:40.565171,264.98,269.51,263.24,265.57,42705754
2024-12-06 16:01:40.565171,252.12,256.63,248.22,252.84,78683945
2024-12-09 16:01:40.565171,251.78,255.19,248.87,251.18,80941818
2024-12-10 16:01:40.565171,254.99,259.42,254.33,254.42,25901694
2024-12-11 16:01:40.565171,247.26,251.65,247.0,247.2,98654251
2024-12-12 16:01:40.565171,250.74,254.55,249.76,249.85,17989216
2024-12-13 16:01:40.565171,262.14,265.53,258.53,263.33,67182004
2024-12-16 16:01:40.565171,249.41,252.83,246.63,248.16,4610601
