date,open,high,low,close,volume
2024-10-24 16:01:40.138562,83.64,85.78,83.19,85.36,71813141
2024-10-25 16:01:40.138562,87.49,88.22,87.25,87.91,92145740
2024-10-28 16:01:40.138562,89.2,91.1,86.76,89.36,3843408
2024-10-29 16:01:40.138562,89.77,90.5,89.7,89.79,59326760
2024-10-30 16:01:40.138562,90.89,91.78,89.83,91.01,62969451
2024-10-31 16:01:40.138562,92.18,93.9,89.72,90.91,46393292
2024-11-01 16:01:40.138562,91.53,91.75,90.65,91.3,12114056
2024-11-04 16:01:40.138562,91.96,93.11,91.55,92.53,6069060
2024-11-05 16:01:40.138562,88.7,89.55,86.15,88.41,6108454
2024-11-06 16:01:40.138562,90.39,91.52,89.74,90.22,88583107
2024-11-07 16:01:40.138562,91.43,92.58,91.11,91.91,83431555
2024-11-08 16:01:40.138562,90.5,91.52,89.86,90.37,97618511
2024-11-11 16:01:40.138562,93.15,93.71,91.69,92.9,14715428
2024-11-12 16:01:40.138562,88.94,89.31,87.38,88.49,7248227
2024-11-13 16:01:40.138562,88.41,89.32,86.98,89.2,22208249
2024-11-14 16:01:40.138562,89.59,90.0,88.74,89.3,64382454
2024-11-15 16:01:40.138562,89.34,90.04,87.78,88.71,56688098
2024-11-18 16:01:40.138562,89.61,90.13,86.68,88.77,9364056
2024-11-19 16:01:40.138562,89.39,90.24,89.36,89.94,79969927
2024-11-20 16:01:40.138562,86.39,88.65,85.72,86.45,93356156
2024-11-21 16:01:40.138562,88.38,89.74,87.55,88.4,31269457
2024-11-22 16:01:40.138562,87.92,88.13,85.79,87.63,17527089
2024-11-25 16:01:40.138562,89.56,90.32,87.9,89.63,81446009
2024-11-26 16:01:40.138562,90.61,91.28,90.07,90.93,72304523
2024-11-27 16:01:40.138562,90.19,91.95,89.45,90.09,82895288
2024-11-28 16:01:40.138562,89.8,91.1,89.66,89.96,54012024
2024-11-29 16:01:40.138562,90.19,91.1,89.04,89.94,76168864
2024-12-02 16:01:40.138562,92.82,93.45,91.94,93.2,28475670
2024-12-03 16:01:40.138562,90.44,91.19,90.19,90.91,76219774
2024-12-04 16:01:40.138562,90.65,91.3,89.71,90.05,67278411
2024-12-05 16:01:40.138562,87.98,88.27,85.93,86.99,75705930
2024-12-06 16:01:40.138562,88.04,88.88,86.89,87.25,30570956
2024-12-09 16:01:40.138562,86.04,86.18,84.71,86.07,33553122
2024-12-10 16:01:40.138562,85.6,85.75,84.54,85.15,61478746
2024-12-11 16:01:40.138562,87.7,88.95,87.63,88.0,77735335
2024-12-12 16:01:40.138562,86.66,87.21,85.89,86.44,68732290
2024-12-13 16:01:40.138562,85.9,86.3,84.5,86.15,28847920
2024-12-16 16:01:40.138562,85.84,86.16,84.13,85.31,78595593
2024-12-17 16:01:40.138562,85.06,85.22,84.18,84.59,64701246
2024-12-18 16:01:40.138562,90.87,91.3,86.97,89.94,78135852
2024-12-19 16:01:40.138562,86.48,87.68,84.68,86.58,73969109
2024-12-20 16:01:40.138562,88.53,88.84,87.83,87.84,78531749
2024-12-23 16:01:40.138562,92.93,93.53,91.04,92.69,6979085
2024-12-24 16:01:40.138562,94.98,95.24,94.14,94.95,10937498
2024-12-25 16:01:40.138562,95.23,95.74,94.85,95.07,57615977
2024-12-26 16:01:40.138562,93.45,94.3,91.12,92.66,66009427
2024-12-27 16:01:40.138562,95.32,96.34,93.97,95.39,65898863
2024-12-30 16:01:40.138562,97.36,97.68,97.36,97.4,24533329
2024-12-31 16:01:40.138562,93.22,95.95,92.76,94.19,8145855
2025-01-01 16:01:40.138562,93.48,94.35,93.27,93.55,62019369
2025-01-02 16:01:40.138562,91.24,91.64,89.87,91.12,50809097
2025-01-03 16:01:40.138562,85.25,86.07,84.51,85.57,91784228
2025-01-06 16:01:40.138562,82.88,84.21,82.31,83.3,91078940
2025-01-07 16:01:40.138562,82.74,83.67,81.98,83.52,56992069
2025-01-08 16:01:40.138562,84.36,86.33,83.59,84.61,67203686
2025-01-09 16:01:40.138562,84.63,86.29,83.07,84.03,60203594
2025-01-10 16:01:40.138562,85.99,87.22,85.66,86.63,57258968
2025-01-13 16:01:40.138562,88.99,89.04,87.92,88.64,86743723
2025-01-14 16:01:40.138562,88.81,89.88,87.85,88.42,62130731
2025-01-15 16:01:40.138562,89.03,89.29,87.08,87.95,97132918
2025-01-16 16:01:40.138562,89.18,91.51,88.13,88.72,40032915
2025-01-17 16:01:40.138562,89.12,90.45,88.37,88.7,32782969
2025-01-20 16:01:40.138562,86.13,86.24,84.58,85.98,55766607
2025-01-21 16:01:40.138562,85.44,85.82,84.81,85.44,56911004
2025-01-22 16:01:40.138562,87.09,87.3,85.04,86.72,80250376
2025-01-23 16:01:40.138562,89.85,91.42,88.43,89.29,63714020
2025-01-24 16:01:40.138562,91.3,92.96,89.93,91.23,45057012
2025-01-27 16:01:40.138562,92.52,92.57,91.69,91.92,79195414
2025-01-28 16:01:40.138562,96.31,97.14,94.61,94.95,23394511
2025-01-29 16:01:40.138562,95.89,96.1,94.99,95.86,88099153
2025-01-30 16:01:40.138562,95.74,96.77,94.47,95.69,64084946
2025-01-31 16:01:40.138562,98.84,98.9,98.37,98.89,71033323
2025-02-03 16:01:40.138562,100.56,101.07,99.78,100.5,77511161
2025-02-04 16:01:40.138562,104.08,104.14,101.87,103.45,77616841
2025-02-05 16:01:40.138562,100.84,101.7,100.05,100.8,85884171
2025-02-06 16:01:40.138562,99.02,99.17,98.26,98.93,58938733
2025-02-07 16:01:40.138562,97.06,97.48,96.48,97.18,44608785
2025-02-10 16:01:40.138562,97.83,98.52,96.68,97.59,76512338
2025-02-11 16:01:40.138562,101.37,101.94,99.37,101.62,55354212
2025-02-12 16:01:40.138562,98.52,100.75,98.49,99.13,98252826
2025-02-13 16:01:40.138562,101.37,103.6,101.13,101.15,6205871
2025-02-14 16:01:40.138562,99.5,99.9,97.98,98.52,54805517
2025-02-17 16:01:40.138562,103.11,104.26,102.52,103.26,48476524
2025-02-18 16:01:40.138562,99.19,101.82,98.55,99.71,76545972
2025-02-19 16:01:40.138562,102.34,103.36,100.75,101.37,90328801
2025-02-20 16:01:40.138562,103.41,104.15,102.2,103.38,81214657
2025-02-21 16:01:40.138562,105.33,107.25,103.89,104.83,47917675
2025-02-24 16:01:40.138562,102.47,103.42,101.96,102.85,64188832
2025-02-25 16:01:40.138562,100.51,100.92,99.39,100.5,69686930
2025-02-26 16:01:40.138562,104.11,105.56,102.84,103.39,10276283
2025-02-27 16:01:40.138562,105.9,106.67,105.81,105.83,5455035
2025-02-28 16:01:40.138562,108.37,108.47,107.42,108.3,51821658
2025-03-03 16:01:40.138562,110.29,112.05,109.25,111.12,17449327
2025-03-04 16:01:40.138562,107.87,108.7,106.6,107.44,91832212
2025-03-05 16:01:40.138562,103.41,104.11,102.68,103.82,4257030
2025-03-06 16:01:40.138562,102.89,103.05,100.07,102.32,86849711
2025-03-07 16:01:40.138562,101.37,102.26,101.25,101.27,18481816
2025-03-10 16:01:40.138562,100.14,100.79,99.4,99.99,24152255
2025-03-11 16:01:40.138562,101.02,101.65,99.31,100.63,92163877
2025-03-12 16:01:40.138562,103.35,103.56,101.59,103.16,98178641
2025-03-13 16:01:40.138562,103.39,105.13,102.38,102.51,80593248
2025-03-14 16:01:40.138562,101.5,101.64,99.93,100.71,22555872
2025-03-17 16:01:40.138562,101.93,102.61,101.11,102.56,45137311
2025-03-18 16:01:40.138562,101.86,102.73,101.4,101.94,95071673
2025-03-19 16:01:40.138562,102.64,103.07,100.81,102.21,86409048
2025-03-20 16:01:40.138562,101.01,101.53,100.97,101.49,48006117
2025-03-21 16:01:40.138562,101.47,102.35,101.31,102.27,55480549
2025-03-24 16:01:40.138562,99.66,100.75,98.63,100.04,80778667
2025-03-25 16:01:40.138562,101.62,102.85,101.19,101.67,51813629
2025-03-26 16:01:40.138562,99.56,102.01,98.81,101.62,35279761
2025-03-27 16:01:40.138562,99.39,100.96,98.67,99.95,51364681
2025-03-28 16:01:40.138562,100.25,101.78,99.04,101.15,95735138
2025-03-31 16:01:40.138562,100.05,100.27,98.49,99.48,6244258
2025-04-01 16:01:40.138562,98.39,99.21,96.96,97.93,46488487
2025-04-02 16:01:40.138562,95.53,96.42,95.37,95.4,12639797
2025-04-03 16:01:40.138562,91.95,92.16,90.41,91.9,20572502
2025-04-04 16:01:40.138562,93.27,93.65,92.85,93.01,57289496
2025-04-07 16:01:40.138562,94.98,95.96,94.03,95.46,93918080
2025-04-08 16:01:40.138562,95.13,95.8,94.11,94.53,93570449
2025-04-09 16:01:40.138562,92.95,93.95,92.85,92.91,78459096
2025-04-10 16:01:40.138562,89.7,91.42,88.55,89.29,10102303
2025-04-11 16:01:40.138562,85.5,85.74,84.46,85.13,30085364
2025-04-14 16:01:40.138562,86.76,87.39,84.5,86.53,27500307
2025-04-15 16:01:40.138562,82.99,83.62,82.3,82.86,14772560
2025-04-16 16:01:40.138562,80.91,81.06,80.65,80.82,63046924
2025-04-17 16:01:40.138562,81.32,81.65,80.86,81.34,52696600
2025-04-18 16:01:40.138562,81.72,83.19,80.8,81.52,31029715
2025-04-21 16:01:40.138562,82.21,82.95,82.07,82.13,81422040
2025-04-22 16:01:40.138562,81.96,82.75,81.77,82.16,51179753
2025-04-23 16:01:40.138562,81.78,82.83,81.22,81.53,94285696
2025-04-24 16:01:40.138562,79.64,79.73,79.37,79.53,9791475
2025-04-25 16:01:40.138562,78.92,78.98,76.46,78.44,34240655
2025-04-28 16:01:40.138562,77.26,79.07,76.88,77.96,27036719
2025-04-29 16:01:40.138562,74.81,75.65,73.91,74.8,26173595
2025-04-30 16:01:40.138562,73.26,73.7,71.76,73.53,99344834
2025-05-01 16:01:40.138562,72.76,73.59,72.72,72.95,7456645
2025-05-02 16:01:40.138562,72.07,73.3,71.33,71.86,73977322
2025-05-05 16:01:40.138562,70.83,71.76,70.38,71.34,31077625
2025-05-06 16:01:40.138562,72.46,72.95,72.19,72.42,21838304
2025-05-07 16:01:40.138562,73.72,74.13,73.4,73.71,13152364
2025-05-08 16:01:40.138562,75.82,77.23,75.41,76.22,78936196
2025-05-09 16:01:40.138562,73.81,73.87,72.26,73.75,32465969
2025-05-12 16:01:40.138562,72.81,73.52,72.7,73.08,44310958
2025-05-13 16:01:40.138562,75.93,76.66,74.88,75.11,75659566
